text,token,complexity,value,varv,vars,text_name,page_num,sentence_num,lemma,location_true,location_adnot,gpt-4.1-2025-04-14
"A fost un mister până în anii 1990, când o echipă de arheologi și localnici din Rapa Nui au demonstrat că moai-i pot fi transportați și ridicați cu funii făcute din plante, cu ajutorul unor role și șenile de lemn construite din copacii masivi care în trecut creșteau în mare număr pe insulă.",ajutorul,0.25,2,0.41,0.025625,Arg_PISARapaNui,9,15,ajutor,"(1863, 1871)","(176, 183)",0.1
"A fost un mister până în anii 1990, când o echipă de arheologi și localnici din Rapa Nui au demonstrat că moai-i pot fi transportați și ridicați cu funii făcute din plante, cu ajutorul unor role și șenile de lemn construite din copacii masivi care în trecut creșteau în mare număr pe insulă.",anii,0,1,0.41,0.025625,Arg_PISARapaNui,9,15,an,"(1712, 1716)","(25, 28)",0
"A fost un mister până în anii 1990, când o echipă de arheologi și localnici din Rapa Nui au demonstrat că moai-i pot fi transportați și ridicați cu funii făcute din plante, cu ajutorul unor role și șenile de lemn construite din copacii masivi care în trecut creșteau în mare număr pe insulă.",trecut,0,1,0.45,0.028125,Arg_PISARapaNui,9,15,trecut,"(1938, 1944)","(251, 256)",0.1
"A fost un mister până în anii 1990, când o echipă de arheologi și localnici din Rapa Nui au demonstrat că moai-i pot fi transportați și ridicați cu funii făcute din plante, cu ajutorul unor role și șenile de lemn construite din copacii masivi care în trecut creșteau în mare număr pe insulă.",role,0.375,2.5,0.65,0.040625,Arg_PISARapaNui,9,15,rol,"(1877, 1881)","(190, 193)",0.3
"A fost un mister până în anii 1990, când o echipă de arheologi și localnici din Rapa Nui au demonstrat că moai-i pot fi transportați și ridicați cu funii făcute din plante, cu ajutorul unor role și șenile de lemn construite din copacii masivi care în trecut creșteau în mare număr pe insulă.",ridicați,0,1,1.36,0.085,Arg_PISARapaNui,9,15,ridica,"(1823, 1831)","(136, 143)",0.1
"A fost un mister până în anii 1990, când o echipă de arheologi și localnici din Rapa Nui au demonstrat că moai-i pot fi transportați și ridicați cu funii făcute din plante, cu ajutorul unor role și șenile de lemn construite din copacii masivi care în trecut creșteau în mare număr pe insulă.",copacii,0,1,0.24,0.015,Arg_PISARapaNui,9,15,copac,"(1915, 1922)","(228, 234)",0.1
"A fost un mister până în anii 1990, când o echipă de arheologi și localnici din Rapa Nui au demonstrat că moai-i pot fi transportați și ridicați cu funii făcute din plante, cu ajutorul unor role și șenile de lemn construite din copacii masivi care în trecut creșteau în mare număr pe insulă.",Rapa,0.875,4.5,1.64,0.1025,Arg_PISARapaNui,9,15,rapă,"(1767, 1771)","(80, 83)",0.3
"A fost un mister până în anii 1990, când o echipă de arheologi și localnici din Rapa Nui au demonstrat că moai-i pot fi transportați și ridicați cu funii făcute din plante, cu ajutorul unor role și șenile de lemn construite din copacii masivi care în trecut creșteau în mare număr pe insulă.",funii,0.25,2,0.8,0.05,Arg_PISARapaNui,9,15,funii,"(1835, 1840)","(148, 152)",0.1
"Nu vezi niciodată o reconstituire a unui vânător-culegător mezolitic cu pielea închisă la culoare și ochii albaștri”, a spus Lalueza-Fox.
",vânător-culegător,0.625,3.5,0.89,0.055625,PopSci_Caveman,10,15,vânător-culegător,"(2401, 2418)","(41, 57)",0.4
"Nu vezi niciodată o reconstituire a unui vânător-culegător mezolitic cu pielea închisă la culoare și ochii albaștri”, a spus Lalueza-Fox.
",reconstituire,0.75,4,1.60330578512397,0.100206611570248,PopSci_Caveman,10,15,reconstituire,"(2380, 2393)","(20, 32)",0.4
"Nu vezi niciodată o reconstituire a unui vânător-culegător mezolitic cu pielea închisă la culoare și ochii albaștri”, a spus Lalueza-Fox.
",închisă,0,1,0.925619834710744,0.0578512396694215,PopSci_Caveman,10,15,închide,"(2439, 2446)","(79, 85)",0.1
"Nu vezi niciodată o reconstituire a unui vânător-culegător mezolitic cu pielea închisă la culoare și ochii albaștri”, a spus Lalueza-Fox.
",culoare,0,1,1.32231404958678,0.0826446280991736,PopSci_Caveman,10,15,culoare,"(2450, 2457)","(90, 96)",0.1
"Nu vezi niciodată o reconstituire a unui vânător-culegător mezolitic cu pielea închisă la culoare și ochii albaștri”, a spus Lalueza-Fox.
",ochii,0,1,0.138888888888889,0.00868055555555555,PopSci_Caveman,10,15,ochi,"(2461, 2466)","(101, 105)",0.1
"Nu vezi niciodată o reconstituire a unui vânător-culegător mezolitic cu pielea închisă la culoare și ochii albaștri”, a spus Lalueza-Fox.
",spus,0,1,0.198347107438017,0.012396694214876,PopSci_Caveman,10,15,spune,"(2480, 2484)","(120, 123)",0.1
"De exemplu, poate ajuta la detectarea oboselii în timpul condusului sau poate sprijini aplicațiile pentru screening și instruire în domeniul medical.",detectarea,0.25,2,0.446280991735537,0.0278925619834711,PopSci_MultiplEYE,0,16,detectare,"(2338, 2348)","(27, 36)",0.2
"De exemplu, poate ajuta la detectarea oboselii în timpul condusului sau poate sprijini aplicațiile pentru screening și instruire în domeniul medical.",exemplu,0.125,1.5,0.413223140495868,0.0258264462809917,PopSci_MultiplEYE,0,16,exemplu,"(2314, 2321)","(3, 9)",0.1
"De exemplu, poate ajuta la detectarea oboselii în timpul condusului sau poate sprijini aplicațiile pentru screening și instruire în domeniul medical.",ajuta,0,1,0.231404958677686,0.0144628099173554,PopSci_MultiplEYE,0,16,ajuta,"(2329, 2334)","(18, 22)",0.1
"De exemplu, poate ajuta la detectarea oboselii în timpul condusului sau poate sprijini aplicațiile pentru screening și instruire în domeniul medical.",oboselii,0.25,2,0.380165289256198,0.0237603305785124,PopSci_MultiplEYE,0,16,oboseală,"(2349, 2357)","(38, 45)",0.1
"De exemplu, poate ajuta la detectarea oboselii în timpul condusului sau poate sprijini aplicațiile pentru screening și instruire în domeniul medical.",condusului,0,1,0.429752066115702,0.0268595041322314,PopSci_MultiplEYE,0,16,condus,"(2368, 2378)","(57, 66)",0.1
"De exemplu, poate ajuta la detectarea oboselii în timpul condusului sau poate sprijini aplicațiile pentru screening și instruire în domeniul medical.",screening,0.5,3,1.49,0.093125,PopSci_MultiplEYE,0,16,screening,"(2417, 2426)","(106, 114)",0.5
"De exemplu, poate ajuta la detectarea oboselii în timpul condusului sau poate sprijini aplicațiile pentru screening și instruire în domeniul medical.",timpul,0.25,2,0.41,0.025625,PopSci_MultiplEYE,0,16,timp,"(2361, 2367)","(50, 55)",0.1
"De exemplu, poate ajuta la detectarea oboselii în timpul condusului sau poate sprijini aplicațiile pentru screening și instruire în domeniul medical.",instruire,0.25,2,0.84,0.0525,PopSci_MultiplEYE,0,16,instruire,"(2430, 2439)","(119, 127)",0.1
"În interiorul UE, acest obiectiv este legat de principiile de bază ale UE reprezentate de libera circulație a persoanelor și de libertatea de a munci oriunde în cadrul pieței interne.
",munci,0,1,0.45,0.028125,Ins_LearningMobility,2,16,munci,"(3794, 3799)","(144, 148)",0.1
"În interiorul UE, acest obiectiv este legat de principiile de bază ale UE reprezentate de libera circulație a persoanelor și de libertatea de a munci oriunde în cadrul pieței interne.
",reprezentate,0.25,2,0.49,0.030625,Ins_LearningMobility,2,16,reprezenta,"(3724, 3736)","(74, 85)",0.2
"În interiorul UE, acest obiectiv este legat de principiile de bază ale UE reprezentate de libera circulație a persoanelor și de libertatea de a munci oriunde în cadrul pieței interne.
",principiile,0.25,2,0.41,0.025625,Ins_LearningMobility,2,16,princip,"(3697, 3708)","(47, 57)",0.1
"În interiorul UE, acest obiectiv este legat de principiile de bază ale UE reprezentate de libera circulație a persoanelor și de libertatea de a munci oriunde în cadrul pieței interne.
",interiorul,0.125,1.5,0.56,0.035,Ins_LearningMobility,2,16,interior,"(3653, 3663)","(3, 12)",0.1
"În interiorul UE, acest obiectiv este legat de principiile de bază ale UE reprezentate de libera circulație a persoanelor și de libertatea de a munci oriunde în cadrul pieței interne.
",bază,0.25,2,0.6,0.0375,Ins_LearningMobility,2,16,bază,"(3712, 3716)","(62, 65)",0.1
"În interiorul UE, acest obiectiv este legat de principiile de bază ale UE reprezentate de libera circulație a persoanelor și de libertatea de a munci oriunde în cadrul pieței interne.
",cadrul,0.375,2.5,0.56,0.035,Ins_LearningMobility,2,16,cadru,"(3811, 3817)","(161, 166)",0.1
"În interiorul UE, acest obiectiv este legat de principiile de bază ale UE reprezentate de libera circulație a persoanelor și de libertatea de a munci oriunde în cadrul pieței interne.
",pieței,0.25,2,0.41,0.025625,Ins_LearningMobility,2,16,piață,"(3818, 3824)","(168, 173)",0.1
"În interiorul UE, acest obiectiv este legat de principiile de bază ale UE reprezentate de libera circulație a persoanelor și de libertatea de a munci oriunde în cadrul pieței interne.
",circulație,0.5,3,1.24,0.0775,Ins_LearningMobility,2,16,circulație,"(3747, 3757)","(97, 106)",0.2
"În interiorul UE, acest obiectiv este legat de principiile de bază ale UE reprezentate de libera circulație a persoanelor și de libertatea de a munci oriunde în cadrul pieței interne.
",obiectiv,0.5,3,0.44,0.0275,Ins_LearningMobility,2,16,obiectiv,"(3674, 3682)","(24, 31)",0.1
Dar stătu o clipă și se gândi că ar fi putut să fie și invers: s-o fi obișnuit el cu orarul oilor.,stătu,0.25,2,0.8,0.05,Lit_Alchemist,3,16,stătu,"(1486, 1491)","(4, 8)",0.4
Dar stătu o clipă și se gândi că ar fi putut să fie și invers: s-o fi obișnuit el cu orarul oilor.,oilor,0,1,0.64,0.04,Lit_Alchemist,3,16,oilor,"(1574, 1579)","(92, 96)",0.1
Dar stătu o clipă și se gândi că ar fi putut să fie și invers: s-o fi obișnuit el cu orarul oilor.,orarul,0.125,1.5,0.56,0.035,Lit_Alchemist,3,16,orar,"(1567, 1573)","(85, 90)",0.1
Dar stătu o clipă și se gândi că ar fi putut să fie și invers: s-o fi obișnuit el cu orarul oilor.,clipă,0,1,0.69,0.043125,Lit_Alchemist,3,16,clipă,"(1494, 1499)","(12, 16)",0.1
Dar stătu o clipă și se gândi că ar fi putut să fie și invers: s-o fi obișnuit el cu orarul oilor.,obișnuit,0.25,2,0.2,0.0125,Lit_Alchemist,3,16,obișnui,"(1552, 1560)","(70, 77)",0.1
Dar stătu o clipă și se gândi că ar fi putut să fie și invers: s-o fi obișnuit el cu orarul oilor.,putut,0,1,0.16,0.01,Lit_Alchemist,3,16,putea,"(1521, 1526)","(39, 43)",0.1
"Ea a fixat pe orbitele ecuatoriale și polare un mare număr de sateliți automați de observație, a căror sarcină principală era să măsoare potențialele gravifice.",orbitele,0.25,2,0.958677685950413,0.0599173553719008,Lit_Solaris,6,16,orbită,"(2089, 2097)","(14, 21)",0.4
"Ea a fixat pe orbitele ecuatoriale și polare un mare număr de sateliți automați de observație, a căror sarcină principală era să măsoare potențialele gravifice.",automați,0.25,2,1.35537190082645,0.0847107438016529,Lit_Solaris,6,16,automat,"(2146, 2154)","(71, 78)",0.4
"Ea a fixat pe orbitele ecuatoriale și polare un mare număr de sateliți automați de observație, a căror sarcină principală era să măsoare potențialele gravifice.",potențialele,0.75,4,1.96694214876033,0.122933884297521,Lit_Solaris,6,16,potențial,"(2212, 2224)","(137, 148)",0.5
"Ea a fixat pe orbitele ecuatoriale și polare un mare număr de sateliți automați de observație, a căror sarcină principală era să măsoare potențialele gravifice.",observație,0,1,0.991735537190083,0.0619834710743802,Lit_Solaris,6,16,observație,"(2158, 2168)","(83, 92)",0.2
"Ea a fixat pe orbitele ecuatoriale și polare un mare număr de sateliți automați de observație, a căror sarcină principală era să măsoare potențialele gravifice.",sarcină,0.25,2,0.743055555555556,0.0464409722222222,Lit_Solaris,6,16,sarcină,"(2178, 2185)","(103, 109)",0.2
"Ea a fixat pe orbitele ecuatoriale și polare un mare număr de sateliți automați de observație, a căror sarcină principală era să măsoare potențialele gravifice.",număr,0,1,0.148760330578512,0.00929752066115702,Lit_Solaris,6,16,număr,"(2128, 2133)","(53, 57)",0.1
"Ea a fixat pe orbitele ecuatoriale și polare un mare număr de sateliți automați de observație, a căror sarcină principală era să măsoare potențialele gravifice.",sateliți,0,1,2.0495867768595,0.128099173553719,Lit_Solaris,6,16,satelit,"(2137, 2145)","(62, 69)",0.2
"”
Mai apoi articolul era nițeluș confuz.",articolul,0,1,0.743801652892562,0.0464876033057851,Lit_BrokenApril,7,16,articol,"(1750, 1759)","(11, 19)",0.1
"De fapt, AIPL sugerează că mulți specialiști și organizații din domeniul medical sunt de acord pe această temă.",sugerează,0,1,0.61,0.038125,Arg_PISACowsMilk,8,16,sugera,"(1526, 1535)","(14, 22)",0.1
"De fapt, AIPL sugerează că mulți specialiști și organizații din domeniul medical sunt de acord pe această temă.",specialiști,0.25,2,0.6,0.0375,Arg_PISACowsMilk,8,16,specialist,"(1545, 1556)","(33, 43)",0.2
"De fapt, AIPL sugerează că mulți specialiști și organizații din domeniul medical sunt de acord pe această temă.",temă,0,1,0.69,0.043125,Arg_PISACowsMilk,8,16,temă,"(1618, 1622)","(106, 109)",0.1
"De fapt, AIPL sugerează că mulți specialiști și organizații din domeniul medical sunt de acord pe această temă.",organizații,0.25,2,0.64,0.04,Arg_PISACowsMilk,8,16,organizație,"(1560, 1571)","(48, 58)",0.1
"De fapt, AIPL sugerează că mulți specialiști și organizații din domeniul medical sunt de acord pe această temă.",domeniul,0.5,3,0.81,0.050625,Arg_PISACowsMilk,8,16,domeniu,"(1576, 1584)","(64, 71)",0.1
"De fapt, AIPL sugerează că mulți specialiști și organizații din domeniul medical sunt de acord pe această temă.",acord,0.25,2,0.69,0.043125,Arg_PISACowsMilk,8,16,acord,"(1601, 1606)","(89, 93)",0.1
Misterul statuilor fusese dezlegat.,statuilor,0,1,1.09,0.068125,Arg_PISARapaNui,9,16,statuilor,"(1988, 1997)","(9, 17)",0.1
Misterul statuilor fusese dezlegat.,dezlegat,0.125,1.5,1.21,0.075625,Arg_PISARapaNui,9,16,dezlega,"(2005, 2013)","(26, 33)",0.1
Misterul statuilor fusese dezlegat.,Misterul,0,1,0.24,0.015,Arg_PISARapaNui,9,16,mister,"(1979, 1987)","(0, 7)",0.1
Echipa spaniolă a comparat apoi genomul vânătorului-culegător cu cel al europenilor moderni din diferite regiuni pentru a vedea cum ar putea fi înrudiți.,genomul,0.75,4,0.330578512396694,0.0206611570247934,PopSci_Caveman,10,16,genom,"(2530, 2537)","(32, 38)",0.6
Echipa spaniolă a comparat apoi genomul vânătorului-culegător cu cel al europenilor moderni din diferite regiuni pentru a vedea cum ar putea fi înrudiți.,înrudiți,0.5,3,0.330578512396694,0.0206611570247934,PopSci_Caveman,10,16,înrudi,"(2642, 2650)","(144, 151)",0.2
Echipa spaniolă a comparat apoi genomul vânătorului-culegător cu cel al europenilor moderni din diferite regiuni pentru a vedea cum ar putea fi înrudiți.,europenilor,0.25,2,0.694214876033058,0.0433884297520661,PopSci_Caveman,10,16,europen,"(2570, 2581)","(72, 82)",0.1
Echipa spaniolă a comparat apoi genomul vânătorului-culegător cu cel al europenilor moderni din diferite regiuni pentru a vedea cum ar putea fi înrudiți.,regiuni,0.25,2,0.429752066115702,0.0268595041322314,PopSci_Caveman,10,16,regiune,"(2603, 2610)","(105, 111)",0.1
Echipa spaniolă a comparat apoi genomul vânătorului-culegător cu cel al europenilor moderni din diferite regiuni pentru a vedea cum ar putea fi înrudiți.,Echipa,0.25,2,0.247933884297521,0.015495867768595,PopSci_Caveman,10,16,echipă,"(2498, 2504)","(0, 5)",0.1
Echipa spaniolă a comparat apoi genomul vânătorului-culegător cu cel al europenilor moderni din diferite regiuni pentru a vedea cum ar putea fi înrudiți.,vedea,0,1,0.198347107438017,0.012396694214876,PopSci_Caveman,10,16,vedea,"(2620, 2625)","(122, 126)",0.1
"Urmărirea oculară este folosită, de asemenea, în gaming, marketing și interacțiunea om-calculator.
",folosită,0,1,0.330578512396694,0.0206611570247934,PopSci_MultiplEYE,0,17,folosi,"(2484, 2492)","(23, 30)",0.1
